"rgn_id","resilience_score"
1,0.333333333333333
2,1
3,0.333333333333333
4,1
5,0.333333333333333
6,0.333333333333333
7,0.666666666666667
8,0.333333333333333
9,0.666666666666667
10,0.666666666666667
11,0.666666666666667
12,0
13,0.666666666666667
14,0.666666666666667
15,0.666666666666667
16,0.333333333333333
17,0.666666666666667
18,0
19,0.333333333333333
20,0.666666666666667
21,0.666666666666667
22,1
23,0.666666666666667
24,0.666666666666667
25,0.666666666666667
26,0.666666666666667
27,0.666666666666667
28,0.666666666666667
29,0.666666666666667
30,0.666666666666667
31,0.666666666666667
32,1
33,0.666666666666667
34,1
35,1
36,0.666666666666667
37,0.666666666666667
38,0.666666666666667
39,0.333333333333333
40,1
41,0.666666666666667
42,0.666666666666667
43,0.333333333333333
44,0.333333333333333
45,0.333333333333333
46,1
47,0.666666666666667
48,0.333333333333333
49,0.666666666666667
50,0.666666666666667
51,0.666666666666667
52,1
53,0.666666666666667
54,1
55,0.666666666666667
56,0.666666666666667
57,0.666666666666667
58,0.666666666666667
59,0.666666666666667
60,1
61,0.666666666666667
62,0.666666666666667
63,1
64,0.666666666666667
65,0.333333333333333
66,0.666666666666667
67,0.333333333333333
68,0.666666666666667
69,0.666666666666667
70,0.333333333333333
71,0.333333333333333
72,0.333333333333333
73,0.666666666666667
74,0.666666666666667
75,0.666666666666667
76,0.666666666666667
77,0.666666666666667
78,0.666666666666667
79,0.666666666666667
80,0.666666666666667
81,0.666666666666667
82,0.666666666666667
83,0.666666666666667
84,0.666666666666667
85,0.666666666666667
86,0.333333333333333
87,0.666666666666667
88,0.666666666666667
89,0.333333333333333
90,0.666666666666667
91,0.666666666666667
92,0.666666666666667
93,0.333333333333333
94,0.666666666666667
95,0.666666666666667
96,0.666666666666667
97,0.666666666666667
98,1
99,0.333333333333333
100,0.666666666666667
101,1
102,0.666666666666667
103,0.666666666666667
